id,name,,000000,accounts/external_id, - ,name,group_id:id,reconcile,user_type_id:id,chart_template_id:id,tag_ids:id
,,180112,bdgtry_fin_180112,niif_fin_180112,180112,Veh�culos,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180114,bdgtry_fin_180114,niif_fin_180114,180114,Buques,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180116,bdgtry_fin_180116,niif_fin_180116,180116,Aeronaves,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180118,bdgtry_fin_180118,niif_fin_180118,180118,Equipo De Transporte,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180120,bdgtry_fin_180120,niif_fin_180120,180120,Enseres Y Accesorios,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180122,bdgtry_fin_180122,niif_fin_180122,180122,Equipo De Oficina,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180124,bdgtry_fin_180124,niif_fin_180124,180124,Equipo Inform�tico,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180126,bdgtry_fin_180126,niif_fin_180126,180126,Equipo De Redes Y Comunicaci�n,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180128,bdgtry_fin_180128,niif_fin_180128,180128,Propiedades En Operaciones Conjuntas,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180130,bdgtry_fin_180130,niif_fin_180130,180130,"Maquinaria, Planta Y Equipo En Montaje ",group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180132,bdgtry_fin_180132,niif_fin_180132,180132,Materiales Proyectos Petroleros ,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180134,bdgtry_fin_180134,niif_fin_180134,180134,Equipo M�dico - Cient�fico ,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180136,bdgtry_fin_180136,niif_fin_180136,180136,Equipo De Hoteles Y Restaurantes ,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180138,bdgtry_fin_180138,niif_fin_180138,180138,"Flota Y Equipo De Transporte, Tracci�n Y Elevaci�n",group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180140,bdgtry_fin_180140,niif_fin_180140,180140,Flota Y Equipo F�rreo ,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180142,bdgtry_fin_180142,niif_fin_180142,180142,"Redes, L�neas Y Cables",group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180144,bdgtry_fin_180144,niif_fin_180144,180144,Armamento De Vigilancia ,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180146,bdgtry_fin_180146,niif_fin_180146,180146,Envases Y Empaques ,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180148,bdgtry_fin_180148,niif_fin_180148,180148,V�as De Comunicaci�n  Y Acceso,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180150,bdgtry_fin_180150,niif_fin_180150,180150,Activos Tangibles De Exploraci�n Y Evaluaci�n,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180152,bdgtry_fin_180152,niif_fin_180152,180152,Minas Y Canteras ,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180154,bdgtry_fin_180154,niif_fin_180154,180154,Pozos Artesianos,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180156,bdgtry_fin_180156,niif_fin_180156,180156,Yacimientos ,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180158,bdgtry_fin_180158,niif_fin_180158,180158,Gasoductos,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180160,bdgtry_fin_180160,niif_fin_180160,180160,"Revaluaci�n Propiedad, Planta Y Equipo",group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180162,bdgtry_fin_180162,niif_fin_180162,180162,"Depreciaci�n Y Agotamiento Propiedad, Planta Y Equipo",group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180164,bdgtry_fin_180164,niif_fin_180164,180164,"Deterioro Propiedad, Planta Y Equipo",group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,180195,bdgtry_fin_180195,niif_fin_180195,180195,"Otros Propiedad, Planta Y Equipo",group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
bdgtry_fin_1816,1816 - Propiedades Y Equipo En Arrendamiento Operativo,181600,bdgtry_fin_1816,niif_fin_1816,1816,Propiedades Y Equipo En Arrendamiento Operativo,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,181605,bdgtry_fin_181605,niif_fin_181605,181605,Maquinaria Y Equipo,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181610,bdgtry_fin_181610,niif_fin_181610,181610,Veh�culos,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181615,bdgtry_fin_181615,niif_fin_181615,181615,Muebles Y Enseres,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181620,bdgtry_fin_181620,niif_fin_181620,181620,"Barcos, Trenes, Aviones Y Similares",group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181625,bdgtry_fin_181625,niif_fin_181625,181625,Equipo De Computaci�n,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181630,bdgtry_fin_181630,niif_fin_181630,181630,Bienes Inmuebles,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181635,bdgtry_fin_181635,niif_fin_181635,181635,Semovientes,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181640,bdgtry_fin_181640,niif_fin_181640,181640,Programas Para Computador �Software,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181695,bdgtry_fin_181695,niif_fin_181695,181695,Otras Propiedades Y Equipo En Arrendamiento Operativo,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181696,bdgtry_fin_181696,niif_fin_181696,181696,Revaluaci�n ,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181697,bdgtry_fin_181697,niif_fin_181697,181697,Depreciaci�n Y Agotamiento,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181698,bdgtry_fin_181698,niif_fin_181698,181698,Deterioro,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
bdgtry_fin_1818,1818 - Mejoras En Propiedades Ajenas,181800,bdgtry_fin_1818,niif_fin_1818,1818,Mejoras En Propiedades Ajenas,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,181805,bdgtry_fin_181805,niif_fin_181805,181805,Mejoras En Propiedades Ajenas,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181895,bdgtry_fin_181895,niif_fin_181895,181895,Otras Mejoras En Propiedades Ajenas,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181897,bdgtry_fin_181897,niif_fin_181897,181897,Depreciaci�n Y/O Amortizaci�n Acumulada,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,181898,bdgtry_fin_181898,niif_fin_181898,181898,Deterioro,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
bdgtry_fin_1820,1820 - Propiedades Planta Y Equipo No Explotados,182000,bdgtry_fin_1820,niif_fin_1820,1820,Propiedades Planta Y Equipo No Explotados,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,182005,bdgtry_fin_182005,niif_fin_182005,182005,Propiedades Planta Y Equipo No Explotados,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182095,bdgtry_fin_182095,niif_fin_182095,182095,Otras Propiedades Planta Y Equipo No Explotados,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182096,bdgtry_fin_182096,niif_fin_182096,182096,Revaluaci�n ,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182097,bdgtry_fin_182097,niif_fin_182097,182097,Depreciaci�n Y Agotamiento,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182098,bdgtry_fin_182098,niif_fin_182098,182098,Deterioro ,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
bdgtry_fin_1822,1822 - Otras Propiedades Y Equipo,182200,bdgtry_fin_1822,niif_fin_1822,1822,Otras Propiedades Y Equipo,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,182201,bdgtry_fin_182201,niif_fin_182201,182201,Otras Propiedades Y Equipo,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182295,bdgtry_fin_182295,niif_fin_182295,182295,Otras Otras Propiedades Y Equipo,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182296,bdgtry_fin_182296,niif_fin_182296,182296,Revaluaci�n,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182297,bdgtry_fin_182297,niif_fin_182297,182297,Depreciaci�n Y Agotamiento,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182298,bdgtry_fin_182298,niif_fin_182298,182298,Deterioro,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
bdgtry_fin_1823,1823 - Construcciones En Curso,182300,bdgtry_fin_1823,niif_fin_1823,1823,Construcciones En Curso,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,182305,bdgtry_fin_182305,niif_fin_182305,182305,Costo Terrenos,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182310,bdgtry_fin_182310,niif_fin_182310,182310,Costos Directos Preliminares,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182315,bdgtry_fin_182315,niif_fin_182315,182315,Costos Directos Obra,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182320,bdgtry_fin_182320,niif_fin_182320,182320,"Costos Indirectos Planos, Licencias Y Estudios",group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182325,bdgtry_fin_182325,niif_fin_182325,182325,Costos Indirectos Publicidad,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182330,bdgtry_fin_182330,niif_fin_182330,182330,Costos Indirectos Comisiones Fiduciarias,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182335,bdgtry_fin_182335,niif_fin_182335,182335,Otros Costos Indirectos,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182395,bdgtry_fin_182395,niif_fin_182395,182395,Otras Construcciones En Curso,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
bdgtry_fin_1824,1824 - Bienes Terminados,182400,bdgtry_fin_1824,niif_fin_1824,1824,Bienes Terminados,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,182405,bdgtry_fin_182405,niif_fin_182405,182405,Bienes Terminados,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182495,bdgtry_fin_182495,niif_fin_182495,182495,Otros Bienes Terminados,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
bdgtry_fin_1827,1827 - Propiedades De Inversi�n,182700,bdgtry_fin_1827,niif_fin_1827,1827,Propiedades De Inversi�n,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,182705,bdgtry_fin_182705,niif_fin_182705,182705,Propiedades De Inversi�n,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182710,bdgtry_fin_182710,niif_fin_182710,182710,Deterioro Propiedades De Inversi�n,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182715,bdgtry_fin_182715,niif_fin_182715,182715,Valoraci�n De Propiedades De Inversi�n,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182720,bdgtry_fin_182720,niif_fin_182720,182720,Depreciaci�n Acumulada Propiedades De Inversi�n ,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182795,bdgtry_fin_182795,niif_fin_182795,182795,Otras Propiedades De Inversi�n,group_fin_1_5_pro_des,0,account.data_account_type_current_assets,chart_template_niif_financiero,
bdgtry_fin_1828,1828 - Activos Biol�gicos ,182800,bdgtry_fin_1828,niif_fin_1828,1828,Activos Biol�gicos ,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,182805,bdgtry_fin_182805,niif_fin_182805,182805,Semovientes,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182815,bdgtry_fin_182815,niif_fin_182815,182815,Plantaciones,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182820,bdgtry_fin_182820,niif_fin_182820,182820,Productos Agr�colas,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182825,bdgtry_fin_182825,niif_fin_182825,182825,Valoraci�n,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182830,bdgtry_fin_182830,niif_fin_182830,182830,Agotamiento,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182835,bdgtry_fin_182835,niif_fin_182835,182835,Deterioro,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,182895,bdgtry_fin_182895,niif_fin_182895,182895,Otros Activos Biol�gicos ,group_fin_1_5_bio_cor,0,account.data_account_type_current_assets,chart_template_niif_financiero,
bdgtry_fin_19,19 - Otros Activos,190000,bdgtry_fin_19,niif_fin_19,19,Otros Activos,,0,account.data_account_off_sheet,chart_template_niif_financiero,
bdgtry_fin_1905,1905 - Importaciones En Curso,190500,bdgtry_fin_1905,niif_fin_1905,1905,Importaciones En Curso,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,190505,bdgtry_fin_190505,niif_fin_190505,190505,Importaciones En Curso,group_fin_1_7_fin_noc,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,190595,bdgtry_fin_190595,niif_fin_190595,190595,Otras Importaciones En Curso,group_fin_1_7_fin_noc,0,account.data_account_type_current_assets,chart_template_niif_financiero,
bdgtry_fin_1910,1910 - Impuesto Diferido,191000,bdgtry_fin_1910,niif_fin_1910,1910,Impuesto Diferido,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,191005,bdgtry_fin_191005,niif_fin_191005,191005,Impuesto Diferido,group_fin_1_7_fin_noc,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,191095,bdgtry_fin_191095,niif_fin_191095,191095,Otro Impuesto Diferido,group_fin_1_7_fin_noc,0,account.data_account_type_current_assets,chart_template_niif_financiero,
bdgtry_fin_1911,1911 - Activos Intangibles,191100,bdgtry_fin_1911,niif_fin_1911,1911,Activos Intangibles,,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,191105,bdgtry_fin_191105,niif_fin_191105,191105,Plusval�a,group_fin_1_7_fin_noc,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,191110,bdgtry_fin_191110,niif_fin_191110,191110,Marcas Comerciales,group_fin_1_7_fin_noc,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,191115,bdgtry_fin_191115,niif_fin_191115,191115,"Derechos De Propiedad Intelectual, Patentes, Y Otros Derechos De Propiedad Industrial, Servicio Y Derechos De Operaci�n",group_fin_1_7_fin_noc,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,191120,bdgtry_fin_191120,niif_fin_191120,191120,Concesiones Y Franquicias ,group_fin_1_7_fin_noc,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,191125,bdgtry_fin_191125,niif_fin_191125,191125,Otros Derechos ,group_fin_1_7_fin_noc,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,191130,bdgtry_fin_191130,niif_fin_191130,191130,Licencias ,group_fin_1_7_fin_noc,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,191135,bdgtry_fin_191135,niif_fin_191135,191135,Programas Y Aplicaciones Inform�ticas,group_fin_1_7_fin_noc,0,account.data_account_type_current_assets,chart_template_niif_financiero,
,,191140,bdgtry_fin_191140,niif_fin_191140,191140,Puestos En Bolsas De Valores,group_fin_1_7_fin_noc,0,account.data_account_type_current_assets,chart_template_niif_financiero,
