id,invoice_tax_id:id,repartition_type,factor_percent,account_id:id,refund_tax_id:id
tax_tem_com_base_ica_10gt_bs_rfnd,,base,,,tax_tem_com_ica_10gt_bs
tax_tem_com_tax_ica_10gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_10gt_bs
tax_tem_com_base_ica_10gt_sl,tax_tem_com_ica_10gt_sl,base,,,
tax_tem_com_tax_ica_10gt_sl,tax_tem_com_ica_10gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_10gt_sl_rfnd,,base,,,tax_tem_com_ica_10gt_sl
tax_tem_com_tax_ica_10gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_10gt_sl
tax_tem_com_base_ica_11_04gt_bs,tax_tem_com_ica_11_04gt_bs,base,,,
tax_tem_com_tax_ica_11_04gt_bs,tax_tem_com_ica_11_04gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_11_04gt_bs_rfnd,,base,,,tax_tem_com_ica_11_04gt_bs
tax_tem_com_tax_ica_11_04gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_11_04gt_bs
tax_tem_com_base_ica_11_04gt_sl,tax_tem_com_ica_11_04gt_sl,base,,,
tax_tem_com_tax_ica_11_04gt_sl,tax_tem_com_ica_11_04gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_11_04gt_sl_rfnd,,base,,,tax_tem_com_ica_11_04gt_sl
tax_tem_com_tax_ica_11_04gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_11_04gt_sl
tax_tem_com_base_ica_11gt_bs,tax_tem_com_ica_11gt_bs,base,,,
tax_tem_com_tax_ica_11gt_bs,tax_tem_com_ica_11gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_11gt_bs_rfnd,,base,,,tax_tem_com_ica_11gt_bs
tax_tem_com_tax_ica_11gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_11gt_bs
tax_tem_com_base_ica_11gt_sl,tax_tem_com_ica_11gt_sl,base,,,
tax_tem_com_tax_ica_11gt_sl,tax_tem_com_ica_11gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_11gt_sl_rfnd,,base,,,tax_tem_com_ica_11gt_sl
tax_tem_com_tax_ica_11gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_11gt_sl
tax_tem_com_base_ica_13_8gt_bs,tax_tem_com_ica_13_8gt_bs,base,,,
tax_tem_com_tax_ica_13_8gt_bs,tax_tem_com_ica_13_8gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_13_8gt_bs_rfnd,,base,,,tax_tem_com_ica_13_8gt_bs
tax_tem_com_tax_ica_13_8gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_13_8gt_bs
tax_tem_com_base_ica_13_8gt_sl,tax_tem_com_ica_13_8gt_sl,base,,,
tax_tem_com_tax_ica_13_8gt_sl,tax_tem_com_ica_13_8gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_13_8gt_sl_rfnd,,base,,,tax_tem_com_ica_13_8gt_sl
tax_tem_com_tax_ica_13_8gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_13_8gt_sl
tax_tem_com_base_ica_2_5gt_bs,tax_tem_com_ica_2_5gt_bs,base,,,
tax_tem_com_tax_ica_2_5gt_bs,tax_tem_com_ica_2_5gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_2_5gt_bs_rfnd,,base,,,tax_tem_com_ica_2_5gt_bs
tax_tem_com_tax_ica_2_5gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_2_5gt_bs
tax_tem_com_base_ica_2_5gt_sl,tax_tem_com_ica_2_5gt_sl,base,,,
tax_tem_com_tax_ica_2_5gt_sl,tax_tem_com_ica_2_5gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_2_5gt_sl_rfnd,,base,,,tax_tem_com_ica_2_5gt_sl
tax_tem_com_tax_ica_2_5gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_2_5gt_sl
tax_tem_com_base_ica_2gt_bs,tax_tem_com_ica_2gt_bs,base,,,
tax_tem_com_tax_ica_2gt_bs,tax_tem_com_ica_2gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_2gt_bs_rfnd,,base,,,tax_tem_com_ica_2gt_bs
tax_tem_com_tax_ica_2gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_2gt_bs
tax_tem_com_base_ica_2gt_sl,tax_tem_com_ica_2gt_sl,base,,,
tax_tem_com_tax_ica_2gt_sl,tax_tem_com_ica_2gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_2gt_sl_rfnd,,base,,,tax_tem_com_ica_2gt_sl
tax_tem_com_tax_ica_2gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_2gt_sl
tax_tem_com_base_ica_3gt_bs,tax_tem_com_ica_3gt_bs,base,,,
tax_tem_com_tax_ica_3gt_bs,tax_tem_com_ica_3gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_3gt_bs_rfnd,,base,,,tax_tem_com_ica_3gt_bs
tax_tem_com_tax_ica_3gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_3gt_bs
tax_tem_com_base_ica_3gt_sl,tax_tem_com_ica_3gt_sl,base,,,
tax_tem_com_tax_ica_3gt_sl,tax_tem_com_ica_3gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_3gt_sl_rfnd,,base,,,tax_tem_com_ica_3gt_sl
tax_tem_com_tax_ica_3gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_3gt_sl
tax_tem_com_base_ica_4_14gt_bs,tax_tem_com_ica_4_14gt_bs,base,,,
tax_tem_com_tax_ica_4_14gt_bs,tax_tem_com_ica_4_14gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_4_14gt_bs_rfnd,,base,,,tax_tem_com_ica_4_14gt_bs
tax_tem_com_tax_ica_4_14gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_4_14gt_bs
tax_tem_com_base_ica_4_14gt_sl,tax_tem_com_ica_4_14gt_sl,base,,,
tax_tem_com_tax_ica_4_14gt_sl,tax_tem_com_ica_4_14gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_4_14gt_sl_rfnd,,base,,,tax_tem_com_ica_4_14gt_sl
tax_tem_com_tax_ica_4_14gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_4_14gt_sl
tax_tem_com_base_ica_5_4gt_bs,tax_tem_com_ica_5_4gt_bs,base,,,
tax_tem_com_tax_ica_5_4gt_bs,tax_tem_com_ica_5_4gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_5_4gt_bs_rfnd,,base,,,tax_tem_com_ica_5_4gt_bs
tax_tem_com_tax_ica_5_4gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_5_4gt_bs
tax_tem_com_base_ica_5_4gt_sl,tax_tem_com_ica_5_4gt_sl,base,,,
tax_tem_com_tax_ica_5_4gt_sl,tax_tem_com_ica_5_4gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_5_4gt_sl_rfnd,,base,,,tax_tem_com_ica_5_4gt_sl
tax_tem_com_tax_ica_5_4gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_5_4gt_sl
tax_tem_com_base_ica_5gt_bs,tax_tem_com_ica_5gt_bs,base,,,
tax_tem_com_tax_ica_5gt_bs,tax_tem_com_ica_5gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_5gt_bs_rfnd,,base,,,tax_tem_com_ica_5gt_bs
tax_tem_com_tax_ica_5gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_5gt_bs
tax_tem_com_base_ica_5gt_sl,tax_tem_com_ica_5gt_sl,base,,,
tax_tem_com_tax_ica_5gt_sl,tax_tem_com_ica_5gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_5gt_sl_rfnd,,base,,,tax_tem_com_ica_5gt_sl
tax_tem_com_tax_ica_5gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_5gt_sl
tax_tem_com_base_ica_6_9gt_bs,tax_tem_com_ica_6_9gt_bs,base,,,
tax_tem_com_tax_ica_6_9gt_bs,tax_tem_com_ica_6_9gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_6_9gt_bs_rfnd,,base,,,tax_tem_com_ica_6_9gt_bs
tax_tem_com_tax_ica_6_9gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_6_9gt_bs
tax_tem_com_base_ica_6_9gt_sl,tax_tem_com_ica_6_9gt_sl,base,,,
tax_tem_com_tax_ica_6_9gt_sl,tax_tem_com_ica_6_9gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_6_9gt_sl_rfnd,,base,,,tax_tem_com_ica_6_9gt_sl
tax_tem_com_tax_ica_6_9gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_6_9gt_sl
tax_tem_com_base_ica_6gt_bs,tax_tem_com_ica_6gt_bs,base,,,
tax_tem_com_tax_ica_6gt_bs,tax_tem_com_ica_6gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_6gt_bs_rfnd,,base,,,tax_tem_com_ica_6gt_bs
tax_tem_com_tax_ica_6gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_6gt_bs
tax_tem_com_base_ica_6gt_sl,tax_tem_com_ica_6gt_sl,base,,,
tax_tem_com_tax_ica_6gt_sl,tax_tem_com_ica_6gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_6gt_sl_rfnd,,base,,,tax_tem_com_ica_6gt_sl
tax_tem_com_tax_ica_6gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_6gt_sl
tax_tem_com_base_ica_7gt_bs,tax_tem_com_ica_7gt_bs,base,,,
tax_tem_com_tax_ica_7gt_bs,tax_tem_com_ica_7gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_7gt_bs_rfnd,,base,,,tax_tem_com_ica_7gt_bs
tax_tem_com_tax_ica_7gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_7gt_bs
tax_tem_com_base_ica_7gt_sl,tax_tem_com_ica_7gt_sl,base,,,
tax_tem_com_tax_ica_7gt_sl,tax_tem_com_ica_7gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_7gt_sl_rfnd,,base,,,tax_tem_com_ica_7gt_sl
tax_tem_com_tax_ica_7gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_7gt_sl
tax_tem_com_base_ica_8gt_bs,tax_tem_com_ica_8gt_bs,base,,,
tax_tem_com_tax_ica_8gt_bs,tax_tem_com_ica_8gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_8gt_bs_rfnd,,base,,,tax_tem_com_ica_8gt_bs
tax_tem_com_tax_ica_8gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_8gt_bs
tax_tem_com_base_ica_8gt_sl,tax_tem_com_ica_8gt_sl,base,,,
tax_tem_com_tax_ica_8gt_sl,tax_tem_com_ica_8gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_8gt_sl_rfnd,,base,,,tax_tem_com_ica_8gt_sl
tax_tem_com_tax_ica_8gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_8gt_sl
tax_tem_com_base_ica_9_66gt_bs,tax_tem_com_ica_9_66gt_bs,base,,,
tax_tem_com_tax_ica_9_66gt_bs,tax_tem_com_ica_9_66gt_bs,tax,100,puc_com_236805,
tax_tem_com_base_ica_9_66gt_bs_rfnd,,base,,,tax_tem_com_ica_9_66gt_bs
tax_tem_com_tax_ica_9_66gt_bs_rfnd,,tax,100,puc_com_236805,tax_tem_com_ica_9_66gt_bs
tax_tem_com_base_ica_9_66gt_sl,tax_tem_com_ica_9_66gt_sl,base,,,
tax_tem_com_tax_ica_9_66gt_sl,tax_tem_com_ica_9_66gt_sl,tax,100,puc_com_521505,
tax_tem_com_base_ica_9_66gt_sl_rfnd,,base,,,tax_tem_com_ica_9_66gt_sl
tax_tem_com_tax_ica_9_66gt_sl_rfnd,,tax,100,puc_com_521505,tax_tem_com_ica_9_66gt_sl
tax_tem_com_base_impco_4gt,tax_tem_com_impco_4gt,base,,,
tax_tem_com_tax_impco_4gt,tax_tem_com_impco_4gt,tax,100,puc_com_519560,
tax_tem_com_base_impco_4gt_rfnd,,base,,,tax_tem_com_impco_4gt
tax_tem_com_tax_impco_4gt_rfnd,,tax,100,puc_com_519560,tax_tem_com_impco_4gt
tax_tem_com_base_impco_4gt_inc,tax_tem_com_impco_4gt_inc,base,,,
tax_tem_com_tax_impco_4gt_inc,tax_tem_com_impco_4gt_inc,tax,100,puc_com_519560,
tax_tem_com_base_impco_4gt_inc_rfnd,,base,,,tax_tem_com_impco_4gt_inc
tax_tem_com_tax_impco_4gt_inc_rfnd,,tax,100,puc_com_519560,tax_tem_com_impco_4gt_inc
tax_tem_com_base_impco_4lt,tax_tem_com_impco_4lt,base,,,
tax_tem_com_tax_impco_4lt,tax_tem_com_impco_4lt,tax,100,puc_com_519560,
tax_tem_com_base_impco_4lt_rfnd,,base,,,tax_tem_com_impco_4lt
tax_tem_com_tax_impco_4lt_rfnd,,tax,100,puc_com_519560,tax_tem_com_impco_4lt
tax_tem_com_base_impco_4lt_inc,tax_tem_com_impco_4lt_inc,base,,,
tax_tem_com_tax_impco_4lt_inc,tax_tem_com_impco_4lt_inc,tax,100,puc_com_519560,
tax_tem_com_base_impco_4lt_inc_rfnd,,base,,,tax_tem_com_impco_4lt_inc
tax_tem_com_tax_impco_4lt_inc_rfnd,,tax,100,puc_com_519560,tax_tem_com_impco_4lt_inc
tax_tem_com_base_impco_8gt,tax_tem_com_impco_8gt,base,,,
tax_tem_com_tax_impco_8gt,tax_tem_com_impco_8gt,tax,100,puc_com_519560,
tax_tem_com_base_impco_8gt_rfnd,,base,,,tax_tem_com_impco_8gt
tax_tem_com_tax_impco_8gt_rfnd,,tax,100,puc_com_519560,tax_tem_com_impco_8gt
tax_tem_com_base_impco_8gt_inc,tax_tem_com_impco_8gt_inc,base,,,
tax_tem_com_tax_impco_8gt_inc,tax_tem_com_impco_8gt_inc,tax,100,puc_com_519560,
tax_tem_com_base_impco_8gt_inc_rfnd,,base,,,tax_tem_com_impco_8gt_inc
tax_tem_com_tax_impco_8gt_inc_rfnd,,tax,100,puc_com_519560,tax_tem_com_impco_8gt_inc
tax_tem_com_base_impco_8lt,tax_tem_com_impco_8lt,base,,,
tax_tem_com_tax_impco_8lt,tax_tem_com_impco_8lt,tax,100,puc_com_519560,
tax_tem_com_base_impco_8lt_rfnd,,base,,,tax_tem_com_impco_8lt
tax_tem_com_tax_impco_8lt_rfnd,,tax,100,puc_com_519560,tax_tem_com_impco_8lt
tax_tem_com_base_impco_8lt_inc,tax_tem_com_impco_8lt_inc,base,,,
tax_tem_com_tax_impco_8lt_inc,tax_tem_com_impco_8lt_inc,tax,100,puc_com_519560,
tax_tem_com_base_impco_8lt_inc_rfnd,,base,,,tax_tem_com_impco_8lt_inc
tax_tem_com_tax_impco_8lt_inc_rfnd,,tax,100,puc_com_519560,tax_tem_com_impco_8lt_inc
tax_tem_com_base_iva_0gt,tax_tem_com_iva_0gt,base,,,
tax_tem_com_tax_iva_0gt,tax_tem_com_iva_0gt,tax,100,puc_com_240895,
tax_tem_com_base_iva_0gt_rfnd,,base,,,tax_tem_com_iva_0gt
tax_tem_com_tax_iva_0gt_rfnd,,tax,100,puc_com_240895,tax_tem_com_iva_0gt
tax_tem_com_base_iva_0gt_inc,tax_tem_com_iva_0gt_inc,base,,,
tax_tem_com_tax_iva_0gt_inc,tax_tem_com_iva_0gt_inc,tax,100,puc_com_240895,
tax_tem_com_base_iva_0gt_inc_rfnd,,base,,,tax_tem_com_iva_0gt_inc
tax_tem_com_tax_iva_0gt_inc_rfnd,,tax,100,puc_com_240895,tax_tem_com_iva_0gt_inc
tax_tem_com_base_iva_0lt,tax_tem_com_iva_0lt,base,,,
tax_tem_com_tax_iva_0lt,tax_tem_com_iva_0lt,tax,100,puc_com_240895,
tax_tem_com_base_iva_0lt_rfnd,,base,,,tax_tem_com_iva_0lt
tax_tem_com_tax_iva_0lt_rfnd,,tax,100,puc_com_240895,tax_tem_com_iva_0lt
tax_tem_com_base_iva_0lt_inc,tax_tem_com_iva_0lt_inc,base,,,
tax_tem_com_tax_iva_0lt_inc,tax_tem_com_iva_0lt_inc,tax,100,puc_com_240895,
tax_tem_com_base_iva_0lt_inc_rfnd,,base,,,tax_tem_com_iva_0lt_inc
tax_tem_com_tax_iva_0lt_inc_rfnd,,tax,100,puc_com_240895,tax_tem_com_iva_0lt_inc
tax_tem_com_base_iva_16gt,tax_tem_com_iva_16gt,base,,,
tax_tem_com_tax_iva_16gt,tax_tem_com_iva_16gt,tax,100,puc_com_240805,
tax_tem_com_base_iva_16gt_rfnd,,base,,,tax_tem_com_iva_16gt
tax_tem_com_tax_iva_16gt_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_16gt
tax_tem_com_base_iva_16gt_inc,tax_tem_com_iva_16gt_inc,base,,,
tax_tem_com_tax_iva_16gt_inc,tax_tem_com_iva_16gt_inc,tax,100,puc_com_240805,
tax_tem_com_base_iva_16gt_inc_rfnd,,base,,,tax_tem_com_iva_16gt_inc
tax_tem_com_tax_iva_16gt_inc_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_16gt_inc
tax_tem_com_base_iva_16lt,tax_tem_com_iva_16lt,base,,,
tax_tem_com_tax_iva_16lt,tax_tem_com_iva_16lt,tax,100,puc_com_240805,
tax_tem_com_base_iva_16lt_rfnd,,base,,,tax_tem_com_iva_16lt
tax_tem_com_tax_iva_16lt_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_16lt
tax_tem_com_base_iva_16lt_inc,tax_tem_com_iva_16lt_inc,base,,,
tax_tem_com_tax_iva_16lt_inc,tax_tem_com_iva_16lt_inc,tax,100,puc_com_240805,
tax_tem_com_base_iva_16lt_inc_rfnd,,base,,,tax_tem_com_iva_16lt_inc
tax_tem_com_tax_iva_16lt_inc_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_16lt_inc
tax_tem_com_base_iva_19gt,tax_tem_com_iva_19gt,base,,,
tax_tem_com_tax_iva_19gt,tax_tem_com_iva_19gt,tax,100,puc_com_240805,
tax_tem_com_base_iva_19gt_rfnd,,base,,,tax_tem_com_iva_19gt
tax_tem_com_tax_iva_19gt_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_19gt
tax_tem_com_base_iva_19gt_inc,tax_tem_com_iva_19gt_inc,base,,,
tax_tem_com_tax_iva_19gt_inc,tax_tem_com_iva_19gt_inc,tax,100,puc_com_240805,
tax_tem_com_base_iva_19gt_inc_rfnd,,base,,,tax_tem_com_iva_19gt_inc
tax_tem_com_tax_iva_19gt_inc_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_19gt_inc
tax_tem_com_base_iva_19lt,tax_tem_com_iva_19lt,base,,,
tax_tem_com_tax_iva_19lt,tax_tem_com_iva_19lt,tax,100,puc_com_240805,
tax_tem_com_base_iva_19lt_rfnd,,base,,,tax_tem_com_iva_19lt
tax_tem_com_tax_iva_19lt_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_19lt
tax_tem_com_base_iva_19lt_afnrp,tax_tem_com_iva_19lt_afnrp,base,,,
tax_tem_com_tax_iva_19lt_afnrp,tax_tem_com_iva_19lt_afnrp,tax,100,puc_com_152005,
tax_tem_com_base_iva_19lt_afnrp_rfnd,,base,,,tax_tem_com_iva_19lt_afnrp
tax_tem_com_tax_iva_19lt_afnrp_rfnd,,tax,100,puc_com_152005,tax_tem_com_iva_19lt_afnrp
tax_tem_com_base_iva_19lt_afrp,tax_tem_com_iva_19lt_afrp,base,,,
tax_tem_com_tax_iva_19lt_afrp,tax_tem_com_iva_19lt_afrp,tax,100,puc_com_135595,
tax_tem_com_base_iva_19lt_afrp_rfnd,,base,,,tax_tem_com_iva_19lt_afrp
tax_tem_com_tax_iva_19lt_afrp_rfnd,,tax,100,puc_com_135595,tax_tem_com_iva_19lt_afrp
tax_tem_com_base_iva_19lt_inc,tax_tem_com_iva_19lt_inc,base,,,
tax_tem_com_tax_iva_19lt_inc,tax_tem_com_iva_19lt_inc,tax,100,puc_com_240805,
tax_tem_com_base_iva_19lt_inc_rfnd,,base,,,tax_tem_com_iva_19lt_inc
tax_tem_com_tax_iva_19lt_inc_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_19lt_inc
tax_tem_com_base_iva_19sgt,tax_tem_com_iva_19sgt,base,,,
tax_tem_com_tax_iva_19sgt,tax_tem_com_iva_19sgt,tax,100,puc_com_240805,
tax_tem_com_base_iva_19sgt_rfnd,,base,,,tax_tem_com_iva_19sgt
tax_tem_com_tax_iva_19sgt_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_19sgt
tax_tem_com_base_iva_19sgt_inc,tax_tem_com_iva_19sgt_inc,base,,,
tax_tem_com_tax_iva_19sgt_inc,tax_tem_com_iva_19sgt_inc,tax,100,puc_com_240805,
tax_tem_com_base_iva_19sgt_inc_rfnd,,base,,,tax_tem_com_iva_19sgt_inc
tax_tem_com_tax_iva_19sgt_inc_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_19sgt_inc
tax_tem_com_base_iva_19slt,tax_tem_com_iva_19slt,base,,,
tax_tem_com_tax_iva_19slt,tax_tem_com_iva_19slt,tax,100,puc_com_240805,
tax_tem_com_base_iva_19slt_rfnd,,base,,,tax_tem_com_iva_19slt
tax_tem_com_tax_iva_19slt_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_19slt
tax_tem_com_base_iva_19slt_inc,tax_tem_com_iva_19slt_inc,base,,,
tax_tem_com_tax_iva_19slt_inc,tax_tem_com_iva_19slt_inc,tax,100,puc_com_240805,
tax_tem_com_base_iva_19slt_inc_rfnd,,base,,,tax_tem_com_iva_19slt_inc
tax_tem_com_tax_iva_19slt_inc_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_19slt_inc
tax_tem_com_base_iva_5gt,tax_tem_com_iva_5gt,base,,,
tax_tem_com_tax_iva_5gt,tax_tem_com_iva_5gt,tax,100,puc_com_240805,
tax_tem_com_base_iva_5gt_rfnd,,base,,,tax_tem_com_iva_5gt
tax_tem_com_tax_iva_5gt_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_5gt
tax_tem_com_base_iva_5gt_inc,tax_tem_com_iva_5gt_inc,base,,,
tax_tem_com_tax_iva_5gt_inc,tax_tem_com_iva_5gt_inc,tax,100,puc_com_240805,
tax_tem_com_base_iva_5gt_inc_rfnd,,base,,,tax_tem_com_iva_5gt_inc
tax_tem_com_tax_iva_5gt_inc_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_5gt_inc
tax_tem_com_base_iva_5lt,tax_tem_com_iva_5lt,base,,,
tax_tem_com_tax_iva_5lt,tax_tem_com_iva_5lt,tax,100,puc_com_240805,
tax_tem_com_base_iva_5lt_rfnd,,base,,,tax_tem_com_iva_5lt
tax_tem_com_tax_iva_5lt_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_5lt
tax_tem_com_base_iva_5lt_inc,tax_tem_com_iva_5lt_inc,base,,,
tax_tem_com_tax_iva_5lt_inc,tax_tem_com_iva_5lt_inc,tax,100,puc_com_240805,
tax_tem_com_base_iva_5lt_inc_rfnd,,base,,,tax_tem_com_iva_5lt_inc
tax_tem_com_tax_iva_5lt_inc_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_5lt_inc
tax_tem_com_base_iva_8gt,tax_tem_com_iva_8gt,base,,,
tax_tem_com_tax_iva_8gt,tax_tem_com_iva_8gt,tax,100,puc_com_240805,
tax_tem_com_base_iva_8gt_rfnd,,base,,,tax_tem_com_iva_8gt
tax_tem_com_tax_iva_8gt_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_8gt
tax_tem_com_base_iva_8gt_inc,tax_tem_com_iva_8gt_inc,base,,,
tax_tem_com_tax_iva_8gt_inc,tax_tem_com_iva_8gt_inc,tax,100,puc_com_240805,
tax_tem_com_base_iva_8gt_inc_rfnd,,base,,,tax_tem_com_iva_8gt_inc
tax_tem_com_tax_iva_8gt_inc_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_8gt_inc
tax_tem_com_base_iva_8lt,tax_tem_com_iva_8lt,base,,,
tax_tem_com_tax_iva_8lt,tax_tem_com_iva_8lt,tax,100,puc_com_240805,
tax_tem_com_base_iva_8lt_rfnd,,base,,,tax_tem_com_iva_8lt
tax_tem_com_tax_iva_8lt_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_8lt
tax_tem_com_base_iva_8lt_inc,tax_tem_com_iva_8lt_inc,base,,,
tax_tem_com_tax_iva_8lt_inc,tax_tem_com_iva_8lt_inc,tax,100,puc_com_240805,
tax_tem_com_base_iva_8lt_inc_rfnd,,base,,,tax_tem_com_iva_8lt_inc
tax_tem_com_tax_iva_8lt_inc_rfnd,,tax,100,puc_com_240805,tax_tem_com_iva_8lt_inc
tax_tem_com_base_rtefte_1_5gt,tax_tem_com_rtefte_1_5gt,base,,,
tax_tem_com_tax_rtefte_1_5gt,tax_tem_com_rtefte_1_5gt,tax,100,puc_com_236560,
tax_tem_com_base_rtefte_1_5gt_rfnd,,base,,,tax_tem_com_rtefte_1_5gt
tax_tem_com_tax_rtefte_1_5gt_rfnd,,tax,100,puc_com_236560,tax_tem_com_rtefte_1_5gt
tax_tem_com_base_rtefte_1_5lt,tax_tem_com_rtefte_1_5lt,base,,,
tax_tem_com_tax_rtefte_1_5lt,tax_tem_com_rtefte_1_5lt,tax,100,puc_com_236540,
tax_tem_com_base_rtefte_1_5lt_rfnd,,base,,,tax_tem_com_rtefte_1_5lt
tax_tem_com_tax_rtefte_1_5lt_rfnd,,tax,100,puc_com_236540,tax_tem_com_rtefte_1_5lt
tax_tem_com_base_rtefte_10gt,tax_tem_com_rtefte_10gt,base,,,
tax_tem_com_tax_rtefte_10gt,tax_tem_com_rtefte_10gt,tax,100,puc_com_236540,
tax_tem_com_base_rtefte_10gt_rfnd,,base,,,tax_tem_com_rtefte_10gt
tax_tem_com_tax_rtefte_10gt_rfnd,,tax,100,puc_com_236540,tax_tem_com_rtefte_10gt
tax_tem_com_base_rtefte_10lt,tax_tem_com_rtefte_10lt,base,,,
tax_tem_com_tax_rtefte_10lt,tax_tem_com_rtefte_10lt,tax,100,puc_com_236515,
tax_tem_com_base_rtefte_10lt_rfnd,,base,,,tax_tem_com_rtefte_10lt
tax_tem_com_tax_rtefte_10lt_rfnd,,tax,100,puc_com_236515,tax_tem_com_rtefte_10lt
tax_tem_com_base_rtefte_11gt,tax_tem_com_rtefte_11gt,base,,,
tax_tem_com_tax_rtefte_11gt,tax_tem_com_rtefte_11gt,tax,100,puc_com_236540,
tax_tem_com_base_rtefte_11gt_rfnd,,base,,,tax_tem_com_rtefte_11gt
tax_tem_com_tax_rtefte_11gt_rfnd,,tax,100,puc_com_236540,tax_tem_com_rtefte_11gt
tax_tem_com_base_rtefte_11lt,tax_tem_com_rtefte_11lt,base,,,
tax_tem_com_tax_rtefte_11lt,tax_tem_com_rtefte_11lt,tax,100,puc_com_236515,
tax_tem_com_base_rtefte_11lt_rfnd,,base,,,tax_tem_com_rtefte_11lt
tax_tem_com_tax_rtefte_11lt_rfnd,,tax,100,puc_com_236515,tax_tem_com_rtefte_11lt
tax_tem_com_base_rtefte_16gt,tax_tem_com_rtefte_16gt,base,,,
